Bd_Ch_EVBat_sp_out,Bd_DisCh_EVBat,Bd_E_HW,Bd_Fl_HP,Bd_FracCh_Bat,Bd_FracCh_EVBat,Bd_Frac_Vent_sp_out,Bd_Pw_Bat_sp_out,Bd_T_HP_return,Bd_T_HP_sp_out,Bd_T_HP_supply,Ext_Irr,Ext_P,Ext_RH,Ext_T,Fa_ECh_Bat,Fa_ECh_EVBat,Fa_EDCh_Bat,Fa_EDCh_EVBat,Fa_E_All,Fa_E_Appl,Fa_E_HVAC,Fa_E_Light,Fa_E_self,Fa_Pw_All,Fa_Pw_Prod,Fa_Stat_EV,HVAC_Pw_HP,HVAC_onoff_HP,P1_FlFrac_HW,P1_T_Tank,P1_T_Tank_sp_out,P1_T_Thermostat_sp_out,P2_FlFrac_HW,P2_T_Tank,P2_T_Tank_sp_out,P2_T_Thermostat_sp_out,P3_FlFrac_HW,P3_T_Tank,P3_T_Tank_sp_out,P3_T_Thermostat_sp_out,P4_FlFrac_HW,P4_T_Tank,P4_T_Tank_sp_out,P4_T_Thermostat_sp_out,Z01_E_Appl,Z01_RH,Z01_T,Z02_E_Appl,Z02_RH,Z02_T,Z03_E_Appl,Z03_RH,Z03_T,Z04_E_Appl,Z04_RH,Z04_T,Z05_E_Appl,Z05_RH,Z05_T,Z06_E_Appl,Z06_RH,Z06_T,Z07_E_Appl,Z07_RH,Z07_T,Z08_E_Appl,Z08_RH,Z08_T
0,0.2472424095361085,-149.885147,1.8847944,0,0,0.5,-0.5,44.14653893573164,45,49.08433292614533,0,102400,75.44999999999999,5.82,0,0,0,0,666.0387373169526,45.73984576418007,618.1031915527725,2.1957,666.0387373169525,13309.34520476857,0,0,10790.29551667579,1,0.146813441,51.13633808622773,60,19,0.946908,50.76880437257689,57,20.5,0.976593279,50.80917292574779,62,19.5,0.976593279,50.80917292574779,56,20,0,32.62121459746832,18.56266942,0,33.57014723,18.42971392721465,0,29.58343861518647,20.13723438962091,0,30.71801082911805,20.36768830759701,0,31.95850184378632,18.89169698322263,0,32.32518976493773,19.13074280768074,0,30.24878510947916,19.77889487461859,0,30.89182795573683,19.90860916258634
0,0.2472424095361085,-76.32164096,1.8847944,0,0,0.5,-0.5,44.13145247234218,45,49.06527701720882,0,102400,75.4,5.84,0,0,0,0,665.4672602384287,45.73984576418007,617.5317144742486,2.1957,665.4672602384286,13269.26097579814,0,0,10787.07807770536,1,0.146813441,51.20950811385609,60,19,0.946908,50.80582926693288,57,20.5,0.976593279,50.84547058109391,62,19.5,0.976593279,50.84547058109391,56,20,0,32.39394060978988,18.67352274968421,0,33.44483208447298,18.48395591490797,0,29.47906711880031,20.19309444682074,0,30.61564742399648,20.41030546731202,0,31.80611416556113,18.96726765140492,0,32.10192277981832,19.2293445,0,30.15473117875335,19.82777526,0,31.04687086344599,19.81274898545781
0,0.2472424095361085,-14.41895922,1.8847944,0,0,0.5,-0.5,44.58921904032039,45,49.49392436231765,0,102400,75.35,5.86,0,0,0,0,663.4630487899069,45.73984576418007,615.5275030257269,2.1957,663.4630488,13563.85962456297,0,0,10866.02969966394,1,0.146813441,51.25800214891406,60,19,0.946908,50.81804912646565,57,20.5,0.976593279,50.85576537919515,62,19.5,0.976593279,50.85576537919515,56,20,0,32.17146125232575,18.78397627364967,0,33.25463437,18.57149221393196,0,29.38052207632096,20.24714139659219,0,30.77590408191456,20.31640073696017,0,31.60966633049168,19.06674591272121,0,31.90083718399761,19.32063315446893,0,30.06625198089768,19.87500797982883,0,31.36928222,19.63323836478699
0,0.2472424095361085,-22.71665249,1.8847944,0,0,0.5,-0.5,44.95114296109003,45,49.83090560441959,0,102400,75.30000000000001,5.879999999999999,0,0,0,0,678.1929812281485,45.73984576418007,630.2574354639684,2.1957,678.1929812281485,20033.68342378054,0,0,10928.21066448783,1,0.146813441,51.32672153280913,60,19,0.946908,51.28414210473841,57,20.5,0.976593279,50.98201995576661,62,19.5,0.976593279,50.98201995576661,56,20,0,31.96256756722375,18.88948015434345,0,33.06379195,18.6618205,0,29.28482379947737,20.30088188975351,0,31.09720723666042,20.14051821453639,0,31.41427880286635,19.16739294123897,0,31.71311629682688,19.40853983246799,0,29.98030633675221,19.92209659268956,0,31.74430143097416,19.43097657344089
0,0.2472424095361085,-48.38591313,0,0,0,0.5,-0.5,45.44399959544275,45,45.44399959544275,0,102400,75.25,5.9,0,0,0,0,1001.684171189027,45.73984576418007,953.7486254248468,2.1957,1001.684171189027,3178.857481358084,0,0,0,1,0.146813441,51.20857991155614,60,19,0.946908,51.25863823171685,57,20.5,0.976593279,51.25679521800932,62,19.5,0.976593279,51.25679521800932,56,20,0,31.76319793453921,18.99186528099799,0,32.88660148516355,18.74789497807745,0,29.18945793532566,20.35559968729466,0,31.46686643354401,19.94243969366691,0,31.22910655,19.26440609931738,0,31.81488991475678,19.35211672668266,0,30.10797855861901,19.85557843765217,0,31.83021599940469,19.37897544743437
0,0.2472424095361085,316.9562534502124,1.8847944,0,0,0.5,-0.5,44.95573664221945,45,49.82516101990034,0,102400,75.19999999999999,5.92,0,0,0,0,158.9428740679042,45.73984576418007,111.0073283037241,2.1957,158.9428740679042,13336.19791366353,0,0,10927.74859557075,1,0.146813441,51.02228587357553,60,19,0.946908,51.02093884778924,57,20.5,0.976593279,51.01707715169326,62,19.5,0.976593279,51.01707715169326,56,20,0,31.80733919424497,18.97289664207981,0,32.74571516302866,18.81835654336626,0,29.11178368938199,20.40154896511973,0,31.57214398,19.88204397397343,0,31.07143732737858,19.34867310887705,0,32.09563977772505,19.20777286434208,0,30.36849963909221,19.71976854794048,0,31.74534318923077,19.41546249914715
0,0.2472424095361085,113.7818655,0,0,0,0.5,-0.5,45.27107256871888,45,45.27107256871888,0,102400,75.15,5.94,0,0,0,0,666.8098956831767,45.73984576418007,618.8743499189965,2.1957,666.8098956831766,2121.582528092778,0,0,0,1,0.146813441,50.85804574420206,60,19,0.946908,50.78887929,57,20.5,0.976593279,50.78649373933872,62,19.5,0.976593279,50.78649373933872,56,20,0,32.00310166520637,18.87888938160903,0,32.61422168017792,18.88593455925441,0,29.23664098550785,20.33615194003156,0,31.48614833,19.92056774749739,0,30.92111599341913,19.43036115254629,0,32.43351270394808,19.03775151423214,0,30.67120563605288,19.56404462851771,0,31.59546420923445,19.48711273373898
0,0.2472424095361085,271.7349453433168,0,0,0,0.5,-0.5,45.23018276715637,45,45.23018276715637,0,102400,75.1,5.96,0,0,0,0,106.0791264046389,45.73984576418007,58.14358064045882,2.1957,106.0791264046389,2084.715738092778,0,0,0,1,0.146813441,50.54207512291681,60,19,0.946908,50.39522802263581,57,20.5,0.976593279,50.39393547855182,62,19.5,0.976593279,50.39393547855182,56,20,0,32.24934010740049,18.76129625395421,0,32.50253418554429,18.94525048835772,0,29.48464363375935,20.20432734646194,0,31.34864446395637,19.98743907720405,0,30.99615704618448,19.39622744878433,0,32.76986226705792,18.87124392126972,0,30.97239198,19.41165624469522,0,31.45668008680855,19.55543207864002
0,0.2472424095361085,410.6156365912921,0,0,0,0.5,-0.5,45.4602566,45,45.4602566,0,102400,75.05,5.98,0,0,0,0,104.2357869046389,45.73984576418007,56.30024114045882,2.1957,104.2357869046389,2121.582528092778,0,0,0,1,0.146813441,50.21543528289146,60,19,0.946908,49.97945968258409,57,20.5,0.976593279,49.97851161070224,62,19.5,0.976593279,49.97851161070224,56,20,0,32.49773230432581,18.64435778789493,0,32.68335339021795,18.86240213116124,0,29.77088640960243,20.05377739231566,0,31.19727870018601,20.06393150699174,0,31.21126483711141,19.29084080909947,0,32.78383408872627,18.86380861274165,0,31.03037301881852,19.38665059747517,0,31.31970041791215,19.62498504670894
0,0.2472424095361085,324.5556105477871,1.8847944,0,0,0.5,-0.5,44.65803942971742,45,49.52153203273237,0,102400,75,6,0,0,0,0,106.0791264046389,45.73984576418007,58.14358064045882,2.1957,106.0791264046389,15540.80088701179,0,0,10873.29999157207,1,0.146813441,50.27654759258131,60,19,0.946908,49.84691770339775,57,20.5,0.976593279,49.84641303,62,19.5,0.976593279,49.84641303,56,20,0,32.73614861284445,18.53391481476369,0,33.04176572103375,18.69476713726091,0,30.05521545579814,19.90655293131324,0,31.07989901000377,20.12530515263137,0,31.47211842462928,19.16364161769324,0,32.62732021455002,18.94076177887597,0,30.95793491002393,19.42964152627544,0,31.21463492338987,19.68005014825309
0,0.2472424095361085,-89.11811966,1.8847944,0,0,0.5,-0.5,44.4509794,45,49.34355418043519,0,102405,75,5.999999999999999,0,0,0,0,777.0400443505896,45.73984576418007,729.1044985864094,2.1957,777.0400443505894,14456.71830870093,0,0,10839.57488587955,1,0.146813441,50.92073899,60,19,0.199214,50.12320651204949,57,20.5,0.220220162,50.12092907488839,62,19.5,0.220220162,50.12092907488839,56,20,123.191,32.96367212384577,18.43030235773547,0,33.41797027880263,18.50077180689973,318.2495028,30.10892691123852,19.88414924962006,0,30.90285198141951,20.17572330023082,151.1673507,31.72893243213095,19.04034021838694,0,32.38248587,19.04418426071322,151.1673507,30.83517744582656,19.49957831896386,0,31.08397772742563,19.72882395190645
0,0.2472424095361085,-381.2953474,1.8847944,0,0,0.5,-0.5,44.60872511775808,45,49.53425885302854,0,102410,75,6,0,0,0,0,722.8359154350466,82.92860597205048,626.6489595,13.25835,722.8359154350464,14271.0576,0,0,10872.14942336184,1,0.146813441,51.20629662,60,19,0.199214,50.52091468618726,57,20.5,0.220220162,50.51556343784925,62,19.5,0.220220162,50.51556343784925,56,20,123.191,32.93659758046608,18.44931364101361,0,33.76772442,18.31002948051323,318.2495028,30.01427425053429,19.94058043390665,0,30.69424938926518,20.22204134103344,151.1673507,31.96996450703995,18.92550598211601,0,32.12125028019756,19.14773452643458,151.1673507,30.70412777153806,19.57368473465568,0,30.93668953,19.77632750080063
0,0.2472424095361085,-299.8585189,1.8847944,0,0,0.5,-0.5,44.25277851329328,45,49.18500742024253,0,102415,75,6,0,0,0,0,713.5528797683451,82.92860597205048,617.3659237962944,13.25835,713.5528798,14281.40959728407,0,0,10808.76784527901,1,0.146813441,51.40834544973004,60,19,0.199214,50.79673384431935,57,20.5,0.220220162,50.78940372382525,62,19.5,0.220220162,50.78940372382525,56,20,123.191,32.75415908265128,18.54302147081955,0,33.79003659367737,18.27550359128256,318.2495028,29.87243817205827,20.02205191781048,0,30.48991122059899,20.26584098524566,151.1673507,31.96605367141763,18.93279275944598,0,31.87730138656117,19.24327864642471,151.1673507,30.58125780729664,19.64329359678566,0,30.79215858390124,19.82219495213873
0,0.2472424095361085,-183.0082955,1.8847944,0,0,0.5,-0.5,44.10664794520446,45,48.98562638849837,0,102420,75,6.000000000000001,0,0,0,0,714.0704798642037,82.92860597205048,617.8835239,13.25835,714.0704798642034,14248.39670988338,0,0,10775.75495787832,1,0.146813441,51.51386840956417,60,19,0.199214,50.94565581439908,57,20.5,0.220220162,50.93691344987417,62,19.5,0.220220162,50.93691344987417,56,20,123.191,32.52602117105359,18.65915293524339,0,33.61636486041029,18.33725322046138,318.2495028,29.73225732418455,20.10255037601436,0,30.30473094331365,20.30682593710776,151.1673507,31.81347277,19.01398605342436,0,31.65726294107708,19.3305201,151.1673507,30.46909934498502,19.70705186013552,0,30.65965238822557,19.86521443107791
0,0.2472424095361085,-79.2333076,1.8847944,0,0,0.5,-0.5,44.16436924396359,45,49.03255556288145,0,102425,75,6,0,0,0,0,712.4198354941691,82.92860597205048,616.2328795221184,13.25835,712.4198354941689,14257.46300063328,0,0,10784.82124862822,1,0.146813441,51.55268011861347,60,19,0.199214,51.00970191236495,57,20.5,0.220220162,50.99980501788237,62,19.5,0.220220162,50.99980501788237,56,20,123.191,32.30272316570083,18.77335801692996,0,33.38797803066824,18.42869913722426,318.2495028,29.60540679318495,20.17576625,0,30.13959746514185,20.34496685844694,151.1673507,31.61675982114187,19.11746355817479,0,31.45755620174197,19.41128803611568,151.1673507,30.36551727294314,19.76608149233963,0,30.54008751765497,19.90513035345483
0,0.2472424095361085,-31.26770218,1.8847944,0,0,0.5,-0.5,44.80536355637154,45,49.68678828,0,102430,75,5.999999999999999,0,0,0,0,712.8731500316642,82.92860597205048,616.6861940596135,13.25835,712.87315,14301.02615508822,0,0,10902.11798308316,1,0.146813441,51.59484850410536,60,19,0.199214,51.06654612628699,57,20.5,0.220220162,51.05568186949675,62,19.5,0.220220162,51.05568186949675,56,20,123.191,32.09292296807163,18.88133972423647,0,33.16537679488999,18.52036869006909,318.2495028,29.48724097,20.24419045194116,0,29.98788325406473,20.38236700709486,151.1673507,31.42113142047395,19.22072410414027,0,31.54000178742507,19.34902749172086,151.1673507,30.26550410578218,19.82304658720736,0,30.68517436746655,19.80638045809911
0,0.2472424095361085,-66.89785938,0,0,0,0.5,-0.5,45.31829834,45,45.31829834,0,102435,75,6,0,0,0,0,715.0513077544113,82.92860597205048,618.8643517823606,13.25835,715.0513077544111,9509.425275829737,0,0,0,1,0.146813441,51.45674312689685,60,19,0.199214,50.97521578589225,57,20.5,0.220220162,51.11838771,62,19.5,0.220220162,51.11838771,56,20,123.191,31.89074326739908,18.98594186267175,0,32.9578289,18.60716465124534,318.2495028,29.37063440951651,20.31171670633879,0,29.84228787946573,20.42171653853186,151.1673507,31.23396017492168,19.32002104501206,0,31.79624301673709,19.20020663615177,151.1673507,30.16420931692543,19.88055622669039,0,30.99354047875395,19.62442045835043
0,0.2472424095361085,272.390478,0,0,0,0.5,-0.5,45.17600257,45,45.17600257,0,102440,75,6,0,0,0,0,475.4712637914869,82.92860597205048,379.2843078194364,13.25835,475.4712637914869,4725.300473514649,108.5798539216272,0,0,1,0.146813441,51.06544535626927,60,19,0.199214,51.07082545026083,57,20.5,0.220220162,51.10523557879907,62,19.5,0.220220162,51.10523557879907,56,20,123.191,31.92927351430109,18.96989951916792,0,32.78369602277645,18.67973595625752,318.2495028,29.26917832475707,20.37084276983176,0,29.95273990711768,20.32310141253304,151.1673507,31.07011338520116,19.40760797542527,0,32.10891671971197,19.02633326598049,151.1673507,30.07726126675003,19.93026609125208,0,31.35352437741216,19.41995195788217
0,0.2472424095361085,400.8931274059758,1.8847944,0,0,0.5,-0.5,44.99623855725419,45,49.87517260590156,0,102445,75,6,0,0,0,0,236.2650236757324,82.92860597205048,140.0780677,13.25835,230.5502945219626,14224.55072713507,110.9776523698451,0,10936.24292513001,1,0.146813441,50.87776556,60,19,0.199214,50.94272936449165,57,20.5,0.220220162,50.91664465,62,19.5,0.220220162,50.91664465,56,20,123.191,32.11694497776995,18.87916806210577,0,32.63904580527732,18.73959192818904,318.2495028,29.18318398907876,20.42132502410785,0,30.22385612287047,20.14081053066011,151.1673507,31.13331547,19.37793508793088,0,32.42200293054625,18.85609215778575,151.1673507,30.20100191741286,19.86706042922798,0,31.45467452664561,19.35329303511286
0,0.2472424095361085,-37.22217982,0,0,0,0.5,-0.5,45.70973058032664,45,45.70973058032664,0,102450,75,6,0,0,0,0,711.2275363567534,82.92860597205048,615.0405803847028,13.25835,705.3866072846562,3038.307802005057,113.0984646485742,0,0,1,0.146813441,50.84658769430114,60,19,0.199214,50.90965653372606,57,20.5,0.220220162,50.88538766224035,62,19.5,0.220220162,50.88538766224035,56,20,123.191,32.35309606910462,18.76479063,0,32.48909811,18.80352898437646,318.2495028,29.29161687128406,20.36399335622691,0,30.54844492,19.93547880560889,151.1673507,31.33395464530905,19.27755973373006,0,32.42704165862204,18.84186666550862,151.1673507,30.45255238993694,19.73618945,0,31.36098562527496,19.38896687214201
0,0.2472424095361085,85.63283087102383,0,0,0,0.5,-0.5,45.31889551523929,45,45.31889551523929,9.100000000000009,102455,75,6,0,0,0,0,151.9153901002529,82.92860597205048,55.72843412820239,13.25835,145.9628393292753,3075.174592005057,180.2447518,0,0,1,0.146813441,50.64157167,60,19,0.199214,50.70371556077914,57,20.5,0.220220162,50.68100027,62,19.5,0.220220162,50.68100027,56,20,123.191,32.58975896787793,18.65082725805405,0,32.35059731722279,18.86319868524795,318.2495028,29.51763652711025,20.24215846270241,0,30.62449098779681,19.86920281789581,151.1673507,31.57766000459923,19.15578017961166,0,32.25601269196859,18.91685635901296,151.1673507,30.74266958471706,19.58609456310533,0,31.21120939194777,19.4552651
0,0.2472424095361085,263.7468206734845,1.8847944,0,0,0.5,-0.5,44.61602865297151,45,49.47945360004374,18.2,102460,75,6,0,0,0,0,153.7587296002528,82.92860597205048,57.57177362820239,13.25835,144.2721637,14190.88687,241.7258471390415,0,10865.71228190304,1,0.146813441,50.56026115116849,60,19,0.199214,50.61854415,57,20.5,0.220220162,50.59609270189101,62,19.5,0.220220162,50.59609270189101,56,20,123.191,32.81499969595478,18.54309177879668,0,32.23226475,18.91408738,318.2495028,29.77917402511391,20.10187398767076,0,30.54208005552328,19.89114319475026,151.1673507,31.82014528730802,19.03542423100028,0,32.04460871056422,19.01376302288401,151.1673507,31.02905899227499,19.43927133223393,0,31.07376320108607,19.51670869139705
0,0.2472424095361085,-89.00377213,0,0,0,0.5,-0.5,45.04967139970364,45,45.04967139970364,27.3,102465,75,6,0,0,0,0,709.5443436954051,82.92860597205048,613.3573877233547,13.25835,696.8219306880871,3325.174592005057,331.8764024445866,0,0,1,0.146813441,50.78617850718648,60,19,0.199214,50.84001797419297,57,20.5,0.220220162,50.81733076,62,19.5,0.220220162,50.81733076,56,20,123.191,33.03043825579147,18.44069340335482,0,32.39565529631108,18.82549405113308,318.2495028,30.03752523836582,19.96445966685555,0,30.39394642376825,19.95087943940379,151.1673507,32.05067041796962,18.92183975,0,31.82916858464606,19.11434935853175,151.1673507,31.08031214944153,19.41471200454593,0,30.94215924289899,19.57641022999849
0,0.2472424095361085,-304.5298644,1.8847944,0,0,0.5,-0.5,44.31529537912318,45,49.12481856952529,36.39999999999999,102470,75,6,0,0,0,0,166.2587296002528,82.92860597205048,70.07177363,13.25835,148.7915505,14240.50076902745,402.6778786240652,0,10804.72580702239,1,0.146813441,50.92943929210119,60,19,0.199214,50.98051253579991,57,20.5,0.220220162,50.95783705648885,62,19.5,0.220220162,50.95783705648885,56,20,123.191,33.00576668122081,18.45434109851846,0,32.73037178333883,18.65391533510584,318.2495028,30.08371152207872,19.94143823894545,0,30.25107190491283,20.01019040599532,151.1673507,32.04860932784071,18.92461038788913,0,31.63795186225475,19.20420789,151.1673507,30.99437377786516,19.46093610724315,0,30.82892701226816,19.62770942374688
0,0.2472424095361085,14.53198153,1.8847944,0,0,0.5,-0.5,44.11268914178174,45,48.99729882993941,45.5,102475,75,6,0,0,0,0,712.0250384513724,82.92860597205048,615.8380824793219,13.25835,690.8314659,14213.32295748081,476.3707730198141,0,10777.54799547575,1,0.146813441,50.99181176292754,60,19,0.199214,51.04027627348398,57,20.5,0.220220162,51.01750412786834,62,19.5,0.220220162,51.01750412786834,56,20,123.191,32.82555335224802,18.54322566961287,0,33.11740333970891,18.45974135804384,318.2495028,29.98985840479256,19.99342009205449,0,30.11939568824364,20.06555330577521,151.1673507,31.89614383469731,19.00250709160355,0,31.45913515437852,19.28907898755678,151.1673507,30.86046149860663,19.53210848698918,0,30.72087019041983,19.67734194328256
0,0.2472424095361085,-115.9150305,1.8847944,0,0,0.5,-0.5,44.09578005,45,48.99075459526135,54.60000000000001,102480,75,6,0,0,0,0,710.6661478740403,82.92860597205048,614.4791919019898,13.25835,685.5940019,14248.43323796059,552.9729109463585,0,10775.79148595553,1,0.146813441,51.10467398838243,60,19,0.199214,51.15021679429512,57,20.5,0.220220162,51.12716030042884,62,19.5,0.220220162,51.12716030042884,56,20,123.191,32.59515994526345,18.65707680371118,0,33.20165792826954,18.41408508474293,318.2495028,29.84907179110944,20.07079956790939,0,29.99773937445293,20.11738845779198,151.1673507,31.69511318635381,19.10520813776722,0,31.28856818245683,19.37092818,151.1673507,30.72407843017103,19.60478000969804,0,30.61566906122724,19.72642202204774
0,0.2472424095361085,-91.4791118,1.8847944,0,0,0.5,-0.5,44.07317639244941,45,48.95767148662326,63.70000000000002,102485,75,6,0,0,0,0,712.4216618980296,82.92860597205048,616.2347059259787,13.25835,683.3178244797998,14243.04673586267,632.5040472799062,0,10770.40498385761,1,0.146813441,51.18494240735515,60,19,0.199214,51.22721593388478,57,20.5,0.220220162,51.20371272749933,62,19.5,0.220220162,51.20371272749933,56,20,123.191,32.36633634248997,18.77092878923971,0,33.08575386406551,18.46567836345544,318.2495028,29.7075827,20.14884159141089,0,29.88452289472581,20.16636255147099,151.1673507,31.49539260327767,19.20784629521102,0,31.12611443430675,19.44969606767384,151.1673507,30.59811123741042,19.67220388,0,30.51472131093731,19.77412081899814
0,0.2472424095361085,-55.93726298,1.8847944,0,0,0.5,-0.5,44.39820565916804,45,49.30622344504737,72.8,102490,75,6,0,0,0,0,712.1523367931336,82.92860597205048,615.9653808210829,13.25835,678.8626500941909,14267.75694365775,714.9831884728616,0,10831.98198165269,1,0.146813441,51.24934522984319,60,19,0.199214,51.28780017764907,57,20.5,0.220220162,51.26371605912951,62,19.5,0.220220162,51.26371605912951,56,20,123.191,32.15216970284966,18.87827556937785,0,32.90401406832296,18.54995473051743,318.2495028,29.57710681426907,20.22116368842365,0,29.7781893,20.21313492885448,151.1673507,31.30943092277527,19.30404412904406,0,31.23829970601112,19.38701592988303,151.1673507,30.48187555564354,19.73467763,0,30.41866706224987,19.82000716210678
0,0.2472424095361085,-58.23638465,1.8847944,0,0,0.5,-0.5,44.71012615164895,45,49.59741574424067,81.89999999999999,102495,75,6,0,0,0,0,713.3878471828875,82.92860597205048,617.2008912108369,13.25835,675.7571530527367,14321.44328637943,788.2520684994239,0,10885.66832437437,1,0.146813441,51.32430567058617,60,19,0.199214,51.35950880480745,57,20.5,0.220220162,51.33482627934374,62,19.5,0.220220162,51.33482627934374,56,20,123.191,31.94930687343718,18.98065316969742,0,32.71973735097903,18.63639503151753,318.2495028,29.45453371731324,20.28939551629907,0,29.67536885117549,20.25937037527756,151.1673507,31.13381949230295,19.39543640110956,0,31.52004970483478,19.23822752783199,151.1673507,30.37044339671646,19.79476256075447,0,30.32501443522581,19.86531656323822
0,0.2472424095361085,-76.29328586,0,0,0,0.5,-0.5,45.16338232,45,45.16338232,91,102500,75,6,0,0,0,0,716.0721643189713,82.92860597205048,619.8852083469209,13.25835,674.5852133453175,3148.908172005057,855.7245851850378,0,0,1,0.146813441,51.20013594159285,60,19,0.199214,51.22889646347516,57,20.5,0.220220162,51.20384478364136,62,19.5,0.220220162,51.20384478364136,56,20,123.191,31.98501714266949,18.96372357402762,0,32.54673188986711,18.71818558855703,318.2495028,29.33466506238832,20.35635677549712,0,29.57281794952905,20.30670031604109,151.1673507,30.96299356806271,19.48482698911281,0,31.85535711947868,19.06438029269142,151.1673507,30.25971097461755,19.85462222880471,0,30.23073499805257,19.91159966775689
0,0.2472424095361085,278.2391599323583,0,0.009995976,0,0.5,0.5,45.33716155,30,45.33716155,100.1,102500,74.75,6.049999999999999,100,0,0,0,157.4454086002529,82.92860597205048,61.25845262820239,13.25835,112.4072725378824,2541.260675542418,-1014.69065,0,0,0,0,51.04751797193381,40,15,0.066405,51.06884030962034,37,17.5,0,51.05349703014296,42,15.5,0,51.05349703014296,36,17,189.552,32.16004900710164,18.87660166730998,0,32.67968277648545,18.64949688263768,320.8895852,29.42121191797033,20.30892482592427,0,29.72306384480695,20.21554955189422,206.204732,31.01102736388395,19.46014578814368,0,32.18689710414317,18.89433186607696,206.204732,30.35722865,19.80300728218132,0,30.39892489325312,19.81759231394518
0,0.2472424095361085,18.46559903304995,0,0.019972771,0,0.5,0.5,45.33716155,30,45.33716155,109.2,102500,74.5,6.100000000000001,100,0,0,0,127.0630337771209,91.88239822728583,0.01718555,35.16345,175.2608397,2541.260675542418,-934.7278203,0,0,0,0,51.03274959086733,40,15,0.066405,51.03368942350833,37,17.5,0,51.03872172235723,42,15.5,0,51.03872172235723,36,17,189.552,32.37868961452224,18.76859500660667,0,33.00152018611106,18.48988698451764,320.8895852,29.63638345067956,20.19145398579789,0,30.03103497336019,20.04055823459612,206.204732,31.19546230857058,19.36523539285076,0,32.50213767239135,18.73495904443435,206.204732,30.58447696194267,19.68324948,0,30.73045708104634,19.63878578359387
0,0.2472424095361085,18.45248243836462,0,0.029930494,0,0.5,0.5,45.33716155,30,45.33716155,118.3,102500,74.25,6.149999999999999,100,0,0,0,127.0630337771209,91.88239822728583,0.01718555,35.16345,171.4626052421259,2541.260675542418,-852.7995537,0,0,0,0,51.01798838970507,40,15,0.066405,50.99857324,37,17.5,0,51.02395360202473,42,15.5,0,51.02395360202473,36,17,189.552,32.59631681,18.6620376,0,33.38193434582591,18.30453191525617,320.8895852,29.89187752056107,20.05327645802949,0,30.38804238909808,19.84253234232197,206.204732,31.42347718230632,19.24881719,0,32.80278521696493,18.58504923148942,206.204732,30.85191723979711,19.54365444577413,0,31.11194095318316,19.43689395
0,0.2472424095361085,18.43938119057391,0,0.039869255,0,0.5,0.5,45.33716155,30,45.33716155,127.4,102500,74,6.200000000000001,100,0,0,0,127.0630337771209,91.88239822728583,0.01718555,35.16345,167.5710125800809,2541.260675542418,-768.9626948,0,0,0,0,51.00323436479735,40,15,0.066405,50.96349170039765,37,17.5,0,51.00919266548269,42,15.5,0,51.00919266548269,36,17,189.552,32.80248445410739,18.56195611390493,0,33.75837662685417,18.12389342322893,320.8895852,30.14530646191928,19.91763140789881,0,30.74148479364742,19.65000288586638,206.204732,31.65071418613122,19.13384265744342,0,33.09283784631173,18.44230582618867,206.204732,31.11650493050838,19.40699185897424,0,31.48843029489035,19.24089336
0,0.2472424095361085,18.42629527737107,0,0.049789159,0,0.5,0.5,45.33716155,30,45.33716155,136.5,102500,73.75,6.25,100,0,0,0,127.0630337771209,91.88239822728583,0.01718555,35.16345,163.5887617804516,2541.260675542418,-683.2675926,0,0,0,0,50.98848751,40,15,0.066405,50.92844475414206,37,17.5,0,50.99443890907802,42,15.5,0,50.99443890907802,36,17,189.552,32.99906288397495,18.46728146133425,0,34.11506908349568,17.95511188409209,320.8895852,30.38599524,19.79008834247855,0,31.07795699559511,19.46963504450452,206.204732,31.86605572784034,19.02584078422667,0,33.37477233816637,18.30526100426172,206.204732,31.36736852981467,19.27871870919792,0,31.84591621023037,19.05756845689872
0,0.2472424095361085,18.41322466728358,0,0.059690315,0,0.5,0.5,45.33716155,30,45.33716155,145.6,102500,73.5,6.299999999999999,100,0,0,0,127.0630337771209,91.88239822728583,0.01718555,35.16345,159.5182444268333,2541.260675542418,-595.7599701,0,0,0,0,50.97374782914748,40,15,0.066405,50.89343234548008,37,17.5,0,50.97969232915408,42,15.5,0,50.97969232915408,36,17,189.552,33.18959659039398,18.37617901827571,0,34.45401934829304,17.79680048741427,320.8895852,30.6152333,19.66973474653788,0,31.39903732360567,19.30008120387537,206.204732,32.07084536129414,18.92395988469934,0,33.64966959713344,18.17317941311325,206.204732,31.60583580934068,19.15791948318751,0,32.18608390785395,18.88555477289292
0,0.2472424095361085,18.40016933,0,0.069572826,0,0.5,0.5,45.33716155,30,45.33716155,154.7,102500,73.25,6.35,100,0,0,0,127.0630337771209,91.88239822728583,0.01718555,35.16345,155.3616324,2541.260675542418,-506.4822213,0,0,0,0,50.95901531111306,40,15,0.066405,50.85845442011772,37,17.5,0,50.96495292205804,42,15.5,0,50.96495292205804,36,17,189.552,33.37598714,18.28765037045207,0,34.77980796,17.64648065587392,320.8895852,30.83604106,19.5547989,0,31.70850454680516,19.13896192,206.204732,32.26822483557304,18.82649172505717,0,33.91799692,18.045654,206.204732,31.83501944376859,19.04282356676117,0,32.51299805813932,18.72240716178925
